file,year,paper,question_number,paper_local_number,global_number,en_len,verdict,best_score,matched_year,matched_qno,ocr_derived
UPSCCSEMainsGS3 2017.json,2017,GS3,14,14,54,172,unverifiable,55.4,2025,4,false
UPSCCSEMainsGS3 2017.json,2017,GS3,15,15,55,202,unverifiable,51.1,2025,3,false
UPSCCSEMainsGS3 2017.json,2017,GS3,16,16,56,155,unverifiable,52.6,2025,1,false
UPSCCSEMainsGS3 2017.json,2017,GS3,17,17,57,161,unverifiable,50.6,2025,10,false
UPSCCSEMainsGS3 2017.json,2017,GS3,18,18,58,295,unverifiable,60.0,2025,2,false
UPSCCSEMainsGS3 2017.json,2017,GS3,19,19,59,152,unverifiable,50.2,2025,6,false
UPSCCSEMainsGS3 2017.json,2017,GS3,20,20,60,175,unverifiable,52.9,2022,12,false
UPSCCSEMainsGS3 2019.json,2019,GS3,41,1,41,189,unverifiable,60.9,2025,8,false
UPSCCSEMainsGS3 2019.json,2019,GS3,42,2,42,154,unverifiable,51.9,2025,9,false
UPSCCSEMainsGS3 2019.json,2019,GS3,43,3,43,89,unverifiable,66.3,2022,14,false
UPSCCSEMainsGS3 2019.json,2019,GS3,44,4,44,115,unverifiable,54.4,2022,13,false
UPSCCSEMainsGS3 2019.json,2019,GS3,45,5,45,170,unverifiable,52.5,2025,10,false
UPSCCSEMainsGS3 2019.json,2019,GS3,46,6,46,95,unverifiable,53.2,2025,11,false
UPSCCSEMainsGS3 2019.json,2019,GS3,47,7,47,184,unverifiable,52.5,2025,6,false
UPSCCSEMainsGS3 2019.json,2019,GS3,48,8,48,233,unverifiable,52.5,2025,10,false
UPSCCSEMainsGS3 2019.json,2019,GS3,49,9,49,298,unverifiable,54.4,2025,8,false
UPSCCSEMainsGS3 2019.json,2019,GS3,50,10,50,96,unverifiable,53.2,2022,14,false
UPSCCSEMainsGS3 2019.json,2019,GS3,51,11,51,158,unverifiable,51.3,2025,17,false
UPSCCSEMainsGS3 2019.json,2019,GS3,52,12,52,158,unverifiable,58.8,2025,5,false
UPSCCSEMainsGS3 2019.json,2019,GS3,53,13,53,109,unverifiable,62.0,2025,14,false
UPSCCSEMainsGS3 2019.json,2019,GS3,54,14,54,107,unverifiable,62.3,2025,14,false
UPSCCSEMainsGS3 2019.json,2019,GS3,55,15,55,119,unverifiable,55.4,2025,5,false
UPSCCSEMainsGS3 2019.json,2019,GS3,56,16,56,70,unverifiable,66.7,2025,15,false
UPSCCSEMainsGS3 2019.json,2019,GS3,57,17,57,190,unverifiable,50.8,2025,14,false
UPSCCSEMainsGS3 2019.json,2019,GS3,58,18,58,168,unverifiable,70.0,2025,10,false
UPSCCSEMainsGS3 2019.json,2019,GS3,59,19,59,312,unverifiable,51.3,2025,15,false
UPSCCSEMainsGS3 2019.json,2019,GS3,60,20,60,272,unverifiable,51.7,2025,7,false
UPSCCSEMainsGS3-2017.json,2017,GS3,1,1,41,164,unverifiable,58.8,2025,5,false
UPSCCSEMainsGS3-2017.json,2017,GS3,2,2,42,179,unverifiable,52.0,2025,18,false
UPSCCSEMainsGS3-2017.json,2017,GS3,3,3,43,99,unverifiable,53.1,2022,8,false
UPSCCSEMainsGS3-2017.json,2017,GS3,4,4,44,187,unverifiable,52.9,2025,5,false
UPSCCSEMainsGS3-2017.json,2017,GS3,5,5,45,179,unverifiable,56.0,2025,15,false
UPSCCSEMainsGS3-2017.json,2017,GS3,6,6,46,255,unverifiable,48.8,2025,4,false
UPSCCSEMainsGS3-2017.json,2017,GS3,7,7,47,226,unverifiable,50.0,2025,12,false
UPSCCSEMainsGS3-2017.json,2017,GS3,8,8,48,196,unverifiable,56.2,2025,15,false
UPSCCSEMainsGS3-2017.json,2017,GS3,9,9,49,161,unverifiable,49.0,2024,,false
UPSCCSEMainsGS3-2017.json,2017,GS3,10,10,50,189,unverifiable,50.3,2022,12,false
UPSCCSEMainsGS3-2017.json,2017,GS3,11,11,51,177,unverifiable,60.0,2025,4,false
UPSCCSEMainsGS3-2017.json,2017,GS3,12,12,52,237,unverifiable,52.2,2025,6,false
UPSCCSEMainsGS3-2017.json,2017,GS3,13,13,53,172,unverifiable,55.4,2025,4,false
UPSCCSEMainsGS3-2017.json,2017,GS3,14,14,54,188,unverifiable,60.4,2025,1,false
UPSCCSEMainsGS3-2017.json,2017,GS3,15,15,55,155,unverifiable,52.6,2025,1,false
UPSCCSEMainsGS3-2017.json,2017,GS3,16,16,56,159,unverifiable,50.6,2025,10,false
UPSCCSEMainsGS3-2017.json,2017,GS3,17,17,57,266,unverifiable,60.0,2025,2,false
UPSCCSEMainsGS3-2017.json,2017,GS3,18,18,58,216,unverifiable,60.0,2025,2,false
UPSCCSEMainsGS3-2017.json,2017,GS3,19,19,59,165,unverifiable,52.9,2025,5,false
UPSCCSEMainsGS3-2017.json,2017,GS3,20,20,60,211,unverifiable,56.2,2025,13,false
UPSCCSEMainsGS4 2016.json,2016,GS4,21,1,61,62,unverifiable,55.9,2025,11,false
UPSCCSEMainsGS4 2016.json,2016,GS4,22,1,61,194,unverifiable,52.2,2025,6,false
UPSCCSEMainsGS4 2016.json,2016,GS4,23,2,62,93,unverifiable,71.8,2022,4,false
UPSCCSEMainsGS4 2016.json,2016,GS4,24,2,62,47,unverifiable,56.5,2022,9,false
UPSCCSEMainsGS4 2016.json,2016,GS4,25,3,63,69,unverifiable,55.9,2025,3,false
UPSCCSEMainsGS4 2016.json,2016,GS4,26,3,63,93,unverifiable,52.2,2024,,false
UPSCCSEMainsGS4 2016.json,2016,GS4,27,4,64,157,unverifiable,53.7,2025,2,false
UPSCCSEMainsGS4 2016.json,2016,GS4,28,4,64,93,unverifiable,52.2,2025,6,false
UPSCCSEMainsGS4 2016.json,2016,GS4,29,5,65,248,unverifiable,52.2,2025,6,false
UPSCCSEMainsGS4 2016.json,2016,GS4,30,6,66,548,unverifiable,50.0,2025,12,false
UPSCCSEMainsGS4 2016.json,2016,GS4,31,7,67,205,unverifiable,51.9,2025,9,false
UPSCCSEMainsGS4 2016.json,2016,GS4,32,8,68,296,unverifiable,50.9,2025,8,false
UPSCCSEMainsGS4 2016.json,2016,GS4,33,9,69,1210,unverifiable,51.7,2025,7,false
UPSCCSEMainsGS4 2016.json,2016,GS4,34,10,70,950,unverifiable,50.0,2025,10,false
UPSCCSEMainsGS4 2016.json,2016,GS4,35,11,71,738,unverifiable,50.0,2025,3,false
UPSCCSEMainsGS4 2016.json,2016,GS4,36,12,72,1533,unverifiable,55.2,2025,7,false
UPSCCSEMainsGS4 2016.json,2016,GS4,37,13,73,1465,unverifiable,52.2,2025,6,false
UPSCCSEMainsGS4 2016.json,2016,GS4,38,14,74,978,unverifiable,50.0,2025,5,false
UPSCCSEMainsGS4 2017 (1).json,2017,GS4,21,1,61,241,unverifiable,50.9,2024,,false
UPSCCSEMainsGS4 2017 (1).json,2017,GS4,22,2,62,180,unverifiable,51.7,2025,14,false
UPSCCSEMainsGS4 2017 (1).json,2017,GS4,23,3,63,138,unverifiable,51.5,2024,,false
UPSCCSEMainsGS4 2017 (1).json,2017,GS4,24,4,64,115,unverifiable,54.9,2015,13,false
UPSCCSEMainsGS4 2017 (1).json,2017,GS4,25,4,64,89,unverifiable,62.1,2022,6,false
UPSCCSEMainsGS4 2017 (1).json,2017,GS4,26,5,65,323,unverifiable,51.6,2024,1,false
UPSCCSEMainsGS4 2017 (1).json,2017,GS4,27,5,65,239,unverifiable,93.4,2022,3,false
UPSCCSEMainsGS4 2017 (1).json,2017,GS4,28,6,66,70,unverifiable,55.4,2025,15,false
UPSCCSEMainsGS4 2017 (1).json,2017,GS4,29,6,66,100,unverifiable,57.7,2024,,false
UPSCCSEMainsGS4 2017 (1).json,2017,GS4,30,7,67,104,unverifiable,53.9,2022,12,false
UPSCCSEMainsGS4 2017 (1).json,2017,GS4,31,7,67,206,unverifiable,51.7,2025,7,false
UPSCCSEMainsGS4 2017 (1).json,2017,GS4,32,8,68,136,unverifiable,54.5,2022,10,false
UPSCCSEMainsGS4 2017 (1).json,2017,GS4,33,8,68,266,unverifiable,52.5,2025,10,false
UPSCCSEMainsGS4 2017 (1).json,2017,GS4,34,9,69,700,unverifiable,50.0,2025,5,false
UPSCCSEMainsGS4 2017 (1).json,2017,GS4,35,10,70,381,unverifiable,50.4,2025,3,false
UPSCCSEMainsGS4 2017 (1).json,2017,GS4,36,11,71,572,unverifiable,52.5,2025,10,false
UPSCCSEMainsGS4 2017 (1).json,2017,GS4,37,12,72,939,unverifiable,50.8,2025,5,false
UPSCCSEMainsGS4 2017 (1).json,2017,GS4,38,13,73,452,unverifiable,52.3,2024,9,false
UPSCCSEMainsGS4 2017 (1).json,2017,GS4,39,14,74,960,unverifiable,52.5,2025,10,false
UPSCCSEMainsGS4 2017.json,2017,GS4,21,1,61,241,unverifiable,50.9,2024,,false
UPSCCSEMainsGS4 2017.json,2017,GS4,22,2,62,180,unverifiable,51.7,2025,14,false
UPSCCSEMainsGS4 2017.json,2017,GS4,23,3,63,138,unverifiable,51.5,2024,,false
UPSCCSEMainsGS4 2017.json,2017,GS4,24,4,64,115,unverifiable,54.9,2015,13,false
UPSCCSEMainsGS4 2017.json,2017,GS4,25,4,64,89,unverifiable,62.1,2022,6,false
UPSCCSEMainsGS4 2017.json,2017,GS4,26,5,65,323,unverifiable,51.6,2024,1,false
UPSCCSEMainsGS4 2017.json,2017,GS4,27,5,65,239,unverifiable,93.4,2022,3,false
UPSCCSEMainsGS4 2017.json,2017,GS4,28,6,66,70,unverifiable,55.4,2025,15,false
UPSCCSEMainsGS4 2017.json,2017,GS4,29,6,66,100,unverifiable,57.7,2024,,false
UPSCCSEMainsGS4 2017.json,2017,GS4,30,7,67,104,unverifiable,53.9,2022,12,false
UPSCCSEMainsGS4 2017.json,2017,GS4,31,7,67,206,unverifiable,51.7,2025,7,false
UPSCCSEMainsGS4 2017.json,2017,GS4,32,8,68,136,unverifiable,54.5,2022,10,false
UPSCCSEMainsGS4 2017.json,2017,GS4,33,8,68,266,unverifiable,52.5,2025,10,false
UPSCCSEMainsGS4 2017.json,2017,GS4,34,9,69,700,unverifiable,50.0,2025,5,false
UPSCCSEMainsGS4 2017.json,2017,GS4,35,10,70,381,unverifiable,50.4,2025,3,false
UPSCCSEMainsGS4 2017.json,2017,GS4,36,11,71,572,unverifiable,52.5,2025,10,false
UPSCCSEMainsGS4 2017.json,2017,GS4,37,12,72,939,unverifiable,50.8,2025,5,false
UPSCCSEMainsGS4 2017.json,2017,GS4,38,13,73,452,unverifiable,52.3,2024,9,false
UPSCCSEMainsGS4 2017.json,2017,GS4,39,14,74,960,unverifiable,52.5,2025,10,false
UPSCCSEMainsGS4 2019.json,2019,GS4,61,1,61,99,unverifiable,57.7,2024,,false
UPSCCSEMainsGS4 2019.json,2019,GS4,62,1,61,100,unverifiable,61.5,2022,4,false
UPSCCSEMainsGS4 2019.json,2019,GS4,63,2,62,188,unverifiable,53.7,2025,5,false
UPSCCSEMainsGS4 2019.json,2019,GS4,64,2,62,120,unverifiable,52.2,2025,8,false
UPSCCSEMainsGS4 2019.json,2019,GS4,65,3,63,97,unverifiable,60.2,2025,11,false
UPSCCSEMainsGS4 2019.json,2019,GS4,66,3,63,90,unverifiable,53.7,2024,4,false
UPSCCSEMainsGS4 2019.json,2019,GS4,67,4,64,87,unverifiable,57.0,2022,16,false
UPSCCSEMainsGS4 2019.json,2019,GS4,68,4,64,148,unverifiable,52.4,2024,,false
UPSCCSEMainsGS4 2019.json,2019,GS4,69,5,65,142,unverifiable,54.0,2015,10,false
UPSCCSEMainsGS4 2019.json,2019,GS4,70,5,65,136,unverifiable,51.4,2025,8,false
UPSCCSEMainsGS4 2019.json,2019,GS4,71,6,66,108,unverifiable,68.0,2022,3,false
UPSCCSEMainsGS4 2019.json,2019,GS4,72,6,66,139,unverifiable,63.3,2022,3,false
UPSCCSEMainsGS4 2019.json,2019,GS4,73,6,66,355,unverifiable,52.3,2025,7,false
UPSCCSEMainsGS4 2019.json,2019,GS4,74,7,67,780,unverifiable,49.2,2025,3,false
UPSCCSEMainsGS4 2019.json,2019,GS4,75,8,68,922,unverifiable,52.9,2025,8,false
UPSCCSEMainsGS4 2019.json,2019,GS4,76,9,69,961,unverifiable,55.0,2025,10,false
UPSCCSEMainsGS4 2019.json,2019,GS4,77,10,70,1222,unverifiable,53.3,2025,3,false
UPSCCSEMainsGS4 2019.json,2019,GS4,78,11,71,743,unverifiable,52.2,2025,6,false
UPSCCSEMainsGS4 2019.json,2019,GS4,79,12,72,744,unverifiable,49.8,2025,19,false
UPSCCSEMainsGS4-2017.json,2017,GS4,1a,1a,,228,unverifiable,50.0,2024,,false
UPSCCSEMainsGS4-2017.json,2017,GS4,1b,1b,,159,unverifiable,53.0,2025,14,false
UPSCCSEMainsGS4-2017.json,2017,GS4,2a,2a,,138,unverifiable,51.5,2024,,false
UPSCCSEMainsGS4-2017.json,2017,GS4,2b,2b,,115,unverifiable,54.9,2015,13,false
UPSCCSEMainsGS4-2017.json,2017,GS4,3a,3a,,89,unverifiable,62.1,2022,6,false
UPSCCSEMainsGS4-2017.json,2017,GS4,3b,3b,,288,unverifiable,50.0,2025,10,false
UPSCCSEMainsGS4-2017.json,2017,GS4,4a,4a,,239,unverifiable,93.4,2022,3,false
UPSCCSEMainsGS4-2017.json,2017,GS4,4b,4b,,190,unverifiable,48.7,2025,15,false
UPSCCSEMainsGS4-2017.json,2017,GS4,5a,5a,,127,unverifiable,52.8,2015,19,false
UPSCCSEMainsGS4-2017.json,2017,GS4,5b,5b,,571,unverifiable,76.7,2025,3,false
UPSCCSEMainsGS4-2017.json,2017,GS4,6,6,66,225,unverifiable,53.0,2022,7,false
UPSCCSEMainsGS4-2017.json,2017,GS4,7,7,67,420,unverifiable,51.3,2025,15,false
UPSCCSEMainsGS4-2017.json,2017,GS4,8,8,68,207,unverifiable,50.0,2025,10,false
UPSCCSEMainsGS4-2017.json,2017,GS4,9,9,69,303,unverifiable,48.5,2024,,false
UPSCCSEMainsGS4-2017.json,2017,GS4,10,10,70,347,unverifiable,60.0,2025,2,false
UPSCCSEMainsGS4-2017.json,2017,GS4,11,11,71,351,unverifiable,52.2,2025,6,false
UPSCCSEMainsGS4-2017.json,2017,GS4,12,12,72,267,unverifiable,48.8,2024,,false
